ParticipantID,QuestionID,AnswerValue
405,5,2
405,6,2.0
405,7,2.0
405,8,3.0
405,9,2.0
405,10,2.0
405,11,2.0
405,12,2.0
405,13,2.0
405,14,3.0
405,15,2.0
405,16,5.0
405,17,4.0
405,18,4.0
405,19,5.0
405,20,5.0
405,21,5.0
405,22,5.0
405,23,5.0
405,24,6.0
405,25,1.0
405,26,6.0
405,27,1.0
405,28,2.0
405,29,1.0
405,30,3.0
405,31,3.0
405,32,3.0
405,33,3.0
405,34,7.0
405,35,5.0
405,36,4.0
405,37,3.0
405,38,1.0
405,39,1.0
405,40,3.0
405,41,1.0
405,42,4.0
406,1,21.0
406,2,English
406,3,1.0
406,4,
406,5,1
406,6,2.0
406,7,2.0
406,8,3.0
406,9,2.0
406,10,1.0
406,11,2.0
406,12,3.0
406,13,2.0
406,14,2.0
406,15,2.0
406,16,3.0
406,17,4.0
406,18,4.0
406,19,2.0
406,20,1.0
406,21,3.0
406,22,2.0
406,23,1.0
406,24,4.0
406,25,4.0
406,26,4.0
406,27,4.0
406,28,1.0
406,29,2.0
406,30,2.0
406,31,1.0
406,32,2.0
406,33,2.0
406,34,5.0
406,35,5.0
406,36,4.0
406,37,4.0
406,38,3.0
406,39,3.0
406,40,3.0
406,41,2.0
406,42,1.0
407,1,20.0
407,2,British
407,3,10.0
407,4,Walking
407,5,2
407,6,2.0
407,7,2.0
407,8,2.0
407,9,3.0
407,10,3.0
407,11,2.0
407,12,3.0
407,13,4.0
407,14,3.0
407,15,2.0
407,16,2.0
407,17,2.0
407,18,2.0
407,19,4.0
407,20,3.0
407,21,4.0
407,22,3.0
407,23,4.0
407,24,5.0
407,25,4.0
407,26,5.0
407,27,6.0
407,28,3.0
407,29,2.0
407,30,2.0
407,31,1.0
407,32,2.0
407,33,2.0
407,34,4.0
407,35,4.0
407,36,2.0
407,37,5.0
407,38,3.0
407,39,3.0
407,40,2.0
407,41,3.0
407,42,1.0
408,1,21.0
408,2,British
408,3,2.0
408,4,"Walks, gardening, visiting nature reserves"
408,5,2
408,6,2.0
408,7,2.0
408,8,4.0
408,9,4.0
408,10,4.0
408,11,4.0
408,12,4.0
408,13,4.0
408,14,4.0
408,15,3.0
408,16,4.0
408,17,4.0
408,18,3.0
408,19,2.0
408,20,2.0
408,21,4.0
408,22,2.0
408,23,2.0
408,24,6.0
408,25,6.0
408,26,6.0
408,27,6.0
408,28,3.0
408,29,1.0
408,30,1.0
408,31,3.0
408,32,1.0
408,33,3.0
408,34,4.0
408,35,5.0
408,36,6.0
408,37,5.0
408,38,3.0
408,39,4.0
408,40,3.0
408,41,3.0
408,42,3.0
409,1,49.0
409,2,british
409,3,10.0
409,4,"gardening, spectator football"
409,5,2
409,6,2.0
409,7,2.0
409,8,4.0
409,9,5.0
409,10,3.0
409,11,4.0
409,12,4.0
409,13,5.0
409,14,5.0
409,15,3.0
409,16,4.0
409,17,
409,18,3.0
409,19,5.0
409,20,5.0
409,21,5.0
409,22,5.0
409,23,4.0
409,24,7.0
409,25,6.0
409,26,7.0
409,27,6.0
409,28,3.0
409,29,1.0
409,30,2.0
409,31,1.0
409,32,1.0
409,33,2.0
409,34,6.0
409,35,6.0
409,36,6.0
409,37,6.0
409,38,3.0
409,39,3.0
409,40,4.0
409,41,3.0
409,42,2.0
410,1,36.0
410,2,British
410,3,40.0
410,4,Walks and gardening
410,5,2
410,6,2.0
410,7,2.0
410,8,4.0
410,9,4.0
410,10,4.0
410,11,3.0
410,12,4.0
410,13,3.0
410,14,5.0
410,15,4.0
410,16,2.0
410,17,2.0
410,18,4.0
410,19,4.0
410,20,4.0
410,21,5.0
410,22,5.0
410,23,5.0
410,24,4.0
410,25,1.0
410,26,2.0
410,27,3.0
410,28,3.0
410,29,1.0
410,30,3.0
410,31,2.0
410,32,1.0
410,33,1.0
410,34,3.0
410,35,3.0
410,36,3.0
410,37,3.0
410,38,3.0
410,39,3.0
410,40,3.0
410,41,3.0
410,42,3.0
411,1,21.0
411,2,British
411,3,1.0
411,4,Walks
411,5,2
411,6,2.0
411,7,2.0
411,8,3.0
411,9,4.0
411,10,3.0
411,11,3.0
411,12,4.0
411,13,2.0
411,14,2.0
411,15,2.0
411,16,2.0
411,17,2.0
411,18,2.0
411,19,2.0
411,20,3.0
411,21,4.0
411,22,2.0
411,23,3.0
411,24,7.0
411,25,6.0
411,26,7.0
411,27,6.0
411,28,3.0
411,29,1.0
411,30,2.0
411,31,2.0
411,32,1.0
411,33,3.0
411,34,6.0
411,35,5.0
411,36,5.0
411,37,5.0
411,38,3.0
411,39,3.0
411,40,3.0
411,41,3.0
411,42,3.0
412,1,21.0
412,2,British
412,3,2.0
412,4,Walking
412,5,2
412,6,2.0
412,7,2.0
412,8,2.0
412,9,3.0
412,10,3.0
412,11,4.0
412,12,3.0
412,13,4.0
412,14,4.0
412,15,3.0
412,16,2.0
412,17,2.0
412,18,3.0
412,19,4.0
412,20,1.0
412,21,4.0
412,22,2.0
412,23,3.0
412,24,6.0
412,25,6.0
412,26,6.0
412,27,6.0
412,28,2.0
412,29,1.0
412,30,1.0
412,31,2.0
412,32,1.0
412,33,3.0
412,34,7.0
412,35,7.0
412,36,7.0
412,37,7.0
412,38,3.0
412,39,2.0
412,40,3.0
412,41,3.0
412,42,2.0
413,1,63.0
413,2,white british
413,3,15.0
413,4,walks
413,5,2
413,6,2.0
413,7,2.0
413,8,4.0
413,9,4.0
413,10,4.0
413,11,4.0
413,12,3.0
413,13,4.0
413,14,4.0
413,15,4.0
413,16,4.0
413,17,3.0
413,18,4.0
413,19,3.0
413,20,3.0
413,21,5.0
413,22,4.0
413,23,5.0
413,24,6.0
413,25,6.0
413,26,6.0
413,27,6.0
413,28,3.0
413,29,2.0
413,30,3.0
413,31,3.0
413,32,3.0
413,33,3.0
413,34,6.0
413,35,6.0
413,36,6.0
413,37,5.0
413,38,3.0
413,39,3.0
413,40,3.0
413,41,3.0
413,42,3.0
414,1,31.0
414,2,british
414,3,50.0
414,4,"trail running, hiking, walking, any type of skiing, snow shoeing, mountain biking, gardening,"
414,5,2
414,6,2.0
414,7,2.0
414,8,4.0
414,9,5.0
414,10,5.0
414,11,5.0
414,12,5.0
414,13,5.0
414,14,5.0
414,15,5.0
414,16,1.0
414,17,1.0
414,18,5.0
414,19,4.0
414,20,3.0
414,21,5.0
414,22,5.0
414,23,5.0
414,24,6.0
414,25,7.0
414,26,7.0
414,27,7.0
414,28,3.0
414,29,1.0
414,30,1.0
414,31,2.0
414,32,1.0
414,33,3.0
414,34,7.0
414,35,7.0
414,36,7.0
414,37,7.0
414,38,4.0
414,39,4.0
414,40,4.0
414,41,4.0
414,42,4.0
415,1,71.0
415,2,UK
415,3,20.0
415,4,"Gardening.Walks, Parks."
415,5,1
415,6,2.0
415,7,2.0
415,8,4.0
415,9,5.0
415,10,4.0
415,11,3.0
415,12,5.0
415,13,3.0
415,14,5.0
415,15,5.0
415,16,2.0
415,17,1.0
415,18,5.0
415,19,5.0
415,20,5.0
415,21,5.0
415,22,5.0
415,23,5.0
415,24,7.0
415,25,6.0
415,26,7.0
415,27,7.0
415,28,2.0
415,29,1.0
415,30,3.0
415,31,1.0
415,32,1.0
415,33,1.0
415,34,3.0
415,35,3.0
415,36,3.0
415,37,1.0
415,38,4.0
415,39,4.0
415,40,4.0
415,41,4.0
415,42,1.0
416,1,21.0
416,2,british
416,3,2.0
416,4,walks
416,5,2
416,6,2.0
416,7,2.0
416,8,4.0
416,9,4.0
416,10,3.0
416,11,4.0
416,12,4.0
416,13,4.0
416,14,5.0
416,15,4.0
416,16,3.0
416,17,4.0
416,18,2.0
416,19,2.0
416,20,2.0
416,21,2.0
416,22,2.0
416,23,2.0
416,24,6.0
416,25,6.0
416,26,6.0
416,27,5.0
416,28,3.0
416,29,2.0
416,30,3.0
416,31,3.0
416,32,1.0
416,33,3.0
416,34,5.0
416,35,5.0
416,36,6.0
416,37,6.0
416,38,2.0
416,39,2.0
416,40,3.0
416,41,3.0
416,42,2.0
417,1,63.0
417,2,British
417,3,25.0
417,4,"Gardening,landscaping, forrestry"
417,5,2
417,6,2.0
417,7,2.0
417,8,4.0
417,9,4.0
417,10,4.0
417,11,4.0
417,12,4.0
417,13,3.0
417,14,4.0
417,15,4.0
417,16,3.0
417,17,4.0
417,18,3.0
417,19,4.0
417,20,4.0
417,21,5.0
417,22,5.0
417,23,4.0
417,24,4.0
417,25,4.0
417,26,4.0
417,27,4.0
417,28,3.0
417,29,2.0
417,30,2.0
417,31,3.0
417,32,2.0
417,33,3.0
417,34,3.0
417,35,3.0
417,36,4.0
417,37,4.0
417,38,4.0
417,39,4.0
417,40,4.0
417,41,4.0
417,42,3.0
418,1,49.0
418,2,British
418,3,10.0
418,4,Walking cycling gardening
418,5,2
418,6,2.0
418,7,2.0
418,8,4.0
418,9,4.0
418,10,4.0
418,11,5.0
418,12,5.0
418,13,4.0
418,14,4.0
418,15,4.0
418,16,1.0
418,17,1.0
418,18,4.0
418,19,5.0
418,20,5.0
418,21,5.0
418,22,4.0
418,23,4.0
418,24,6.0
418,25,4.0
418,26,5.0
418,27,5.0
418,28,3.0
418,29,1.0
418,30,1.0
418,31,2.0
418,32,1.0
418,33,3.0
418,34,6.0
418,35,6.0
418,36,5.0
418,37,7.0
418,38,3.0
418,39,3.0
418,40,4.0
418,41,4.0
418,42,4.0
419,1,21.0
419,2,(White) British
419,3,2.0
419,4,Walks and the occasional gardening
419,5,2
419,6,2.0
419,7,2.0
419,8,3.0
419,9,4.0
419,10,4.0
419,11,3.0
419,12,4.0
419,13,3.0
419,14,4.0
419,15,2.0
419,16,4.0
419,17,4.0
419,18,3.0
419,19,4.0
419,20,4.0
419,21,4.0
419,22,3.0
419,23,4.0
419,24,0.0
419,25,0.0
419,26,0.0
419,27,0.0
419,28,2.0
419,29,1.0
419,30,2.0
419,31,2.0
419,32,1.0
419,33,1.0
419,34,5.0
419,35,4.0
419,36,4.0
419,37,5.0
419,38,3.0
419,39,3.0
419,40,3.0
419,41,3.0
419,42,3.0
420,1,18.0
420,2,british
420,3,3.0
420,4,"walks with friends, family or dog"
420,5,2
420,6,2.0
420,7,2.0
420,8,4.0
420,9,3.0
420,10,3.0
420,11,3.0
420,12,2.0
420,13,4.0
420,14,4.0
420,15,4.0
420,16,3.0
420,17,3.0
420,18,4.0
420,19,4.0
420,20,2.0
420,21,4.0
420,22,2.0
420,23,2.0
420,24,5.0
420,25,6.0
420,26,5.0
420,27,6.0
420,28,2.0
420,29,1.0
420,30,2.0
420,31,1.0
420,32,1.0
420,33,1.0
420,34,5.0
420,35,5.0
420,36,5.0
420,37,5.0
420,38,2.0
420,39,3.0
420,40,3.0
420,41,3.0
420,42,2.0
421,1,43.0
421,2,british
421,3,6.0
421,4,walk the dog to the park. I try and find routes that offer me the chance to be around trees and greenery as much has possible
421,5,2
421,6,2.0
421,7,2.0
421,8,4.0
421,9,4.0
421,10,3.0
421,11,3.0
421,12,3.0
421,13,4.0
421,14,4.0
421,15,4.0
421,16,3.0
421,17,3.0
421,18,4.0
421,19,4.0
421,20,5.0
421,21,5.0
421,22,5.0
421,23,4.0
421,24,6.0
421,25,4.0
421,26,4.0
421,27,4.0
421,28,3.0
421,29,2.0
421,30,2.0
421,31,2.0
421,32,1.0
421,33,3.0
421,34,5.0
421,35,5.0
421,36,5.0
421,37,4.0
421,38,3.0
421,39,3.0
421,40,3.0
421,41,3.0
421,42,3.0
422,1,19.0
422,2,British Pakistani
422,3,5.0
422,4,Walks
422,5,2
422,6,2.0
422,7,2.0
422,8,3.0
422,9,2.0
422,10,2.0
422,11,2.0
422,12,2.0
422,13,2.0
422,14,3.0
422,15,2.0
422,16,4.0
422,17,5.0
422,18,4.0
422,19,2.0
422,20,3.0
422,21,3.0
422,22,3.0
422,23,3.0
422,24,2.0
422,25,5.0
422,26,2.0
422,27,5.0
422,28,2.0
422,29,1.0
422,30,1.0
422,31,2.0
422,32,1.0
422,33,3.0
422,34,6.0
422,35,5.0
422,36,4.0
422,37,6.0
422,38,3.0
422,39,2.0
422,40,3.0
422,41,3.0
422,42,3.0
423,1,31.0
423,2,british
423,3,0.0
423,4,
423,5,1
423,6,2.0
423,7,2.0
423,8,5.0
423,9,5.0
423,10,3.0
423,11,4.0
423,12,4.0
423,13,3.0
423,14,5.0
423,15,2.0
423,16,1.0
423,17,1.0
423,18,3.0
423,19,2.0
423,20,2.0
423,21,4.0
423,22,3.0
423,23,3.0
423,24,2.0
423,25,2.0
423,26,3.0
423,27,4.0
423,28,2.0
423,29,3.0
423,30,3.0
423,31,2.0
423,32,2.0
423,33,2.0
423,34,2.0
423,35,2.0
423,36,2.0
423,37,1.0
423,38,4.0
423,39,4.0
423,40,4.0
423,41,4.0
423,42,2.0
424,1,37.0
424,2,White British
424,3,1.0
424,4,None
424,5,2
424,6,2.0
424,7,2.0
424,8,5.0
424,9,5.0
424,10,5.0
424,11,5.0
424,12,5.0
424,13,5.0
424,14,5.0
424,15,4.0
424,16,2.0
424,17,2.0
424,18,2.0
424,19,4.0
424,20,3.0
424,21,4.0
424,22,1.0
424,23,3.0
424,24,7.0
424,25,6.0
424,26,6.0
424,27,5.0
424,28,3.0
424,29,1.0
424,30,1.0
424,31,3.0
424,32,1.0
424,33,3.0
424,34,7.0
424,35,7.0
424,36,7.0
424,37,6.0
424,38,4.0
424,39,3.0
424,40,4.0
424,41,4.0
424,42,3.0
425,1,18.0
425,2,British
425,3,3.0
425,4,"Walks, photography"
425,5,2
425,6,2.0
425,7,2.0
425,8,3.0
425,9,3.0
425,10,4.0
425,11,2.0
425,12,4.0
425,13,4.0
425,14,2.0
425,15,1.0
425,16,4.0
425,17,4.0
425,18,5.0
425,19,4.0
425,20,4.0
425,21,4.0
425,22,4.0
425,23,3.0
425,24,4.0
425,25,5.0
425,26,5.0
425,27,6.0
425,28,1.0
425,29,1.0
425,30,2.0
425,31,1.0
425,32,2.0
425,33,1.0
425,34,5.0
425,35,2.0
425,36,5.0
425,37,4.0
425,38,3.0
425,39,2.0
425,40,3.0
425,41,3.0
425,42,2.0
426,1,21.0
426,2,British
426,3,5.0
426,4,Walks
426,5,2
426,6,2.0
426,7,2.0
426,8,1.0
426,9,1.0
426,10,2.0
426,11,1.0
426,12,1.0
426,13,2.0
426,14,2.0
426,15,1.0
426,16,3.0
426,17,3.0
426,18,4.0
426,19,4.0
426,20,4.0
426,21,5.0
426,22,5.0
426,23,5.0
426,24,4.0
426,25,3.0
426,26,3.0
426,27,2.0
426,28,1.0
426,29,3.0
426,30,2.0
426,31,1.0
426,32,3.0
426,33,1.0
426,34,1.0
426,35,2.0
426,36,1.0
426,37,2.0
426,38,1.0
426,39,1.0
426,40,1.0
426,41,1.0
426,42,1.0
427,1,21.0
427,2,British
427,3,4.0
427,4,Walking
427,5,2
427,6,2.0
427,7,2.0
427,8,1.0
427,9,2.0
427,10,1.0
427,11,2.0
427,12,1.0
427,13,1.0
427,14,1.0
427,15,1.0
427,16,4.0
427,17,4.0
427,18,5.0
427,19,4.0
427,20,2.0
427,21,2.0
427,22,2.0
427,23,3.0
427,24,2.0
427,25,2.0
427,26,2.0
427,27,2.0
427,28,1.0
427,29,2.0
427,30,3.0
427,31,2.0
427,32,3.0
427,33,1.0
427,34,2.0
427,35,2.0
427,36,3.0
427,37,2.0
427,38,1.0
427,39,1.0
427,40,2.0
427,41,1.0
427,42,1.0
428,1,53.0
428,2,Brittish
428,3,20.0
428,4,"gardening, dog walking, feeding wildlife"
428,5,2
428,6,2.0
428,7,2.0
428,8,4.0
428,9,4.0
428,10,4.0
428,11,4.0
428,12,4.0
428,13,3.0
428,14,5.0
428,15,4.0
428,16,1.0
428,17,2.0
428,18,4.0
428,19,5.0
428,20,4.0
428,21,5.0
428,22,4.0
428,23,4.0
428,24,5.0
428,25,4.0
428,26,4.0
428,27,5.0
428,28,3.0
428,29,2.0
428,30,2.0
428,31,2.0
428,32,2.0
428,33,3.0
428,34,4.0
428,35,3.0
428,36,3.0
428,37,3.0
428,38,3.0
428,39,3.0
428,40,3.0
428,41,3.0
428,42,3.0
429,1,21.0
429,2,British
429,3,1.0
429,4,Walking
429,5,1
429,6,2.0
429,7,2.0
429,8,2.0
429,9,3.0
429,10,2.0
429,11,3.0
429,12,3.0
429,13,3.0
429,14,3.0
429,15,2.0
429,16,3.0
429,17,3.0
429,18,2.0
429,19,3.0
429,20,2.0
429,21,2.0
429,22,2.0
429,23,2.0
429,24,5.0
429,25,5.0
429,26,5.0
429,27,4.0
429,28,2.0
429,29,2.0
429,30,2.0
429,31,2.0
429,32,3.0
429,33,2.0
429,34,5.0
429,35,4.0
429,36,4.0
429,37,5.0
429,38,3.0
429,39,2.0
429,40,2.0
429,41,3.0
429,42,2.0
430,1,34.0
430,2,British
430,3,30.0
430,4,"walking, running, horse riding, gardening, walking around allotment sites at work"
430,5,2
430,6,2.0
430,7,2.0
430,8,4.0
430,9,4.0
430,10,3.0
430,11,4.0
430,12,3.0
430,13,4.0
430,14,4.0
430,15,3.0
430,16,3.0
430,17,3.0
430,18,3.0
430,19,5.0
430,20,4.0
430,21,4.0
430,22,4.0
430,23,4.0
430,24,7.0
430,25,6.0
430,26,7.0
430,27,7.0
430,28,3.0
430,29,1.0
430,30,1.0
430,31,3.0
430,32,1.0
430,33,3.0
430,34,7.0
430,35,7.0
430,36,7.0
430,37,7.0
430,38,3.0
430,39,3.0
430,40,3.0
430,41,3.0
430,42,3.0
431,1,20.0
431,2,English
431,3,10.0
431,4,"Dog walks, rock climbing, gardening"
431,5,1
431,6,2.0
431,7,2.0
431,8,4.0
431,9,4.0
431,10,3.0
431,11,4.0
431,12,5.0
431,13,4.0
431,14,4.0
431,15,5.0
431,16,2.0
431,17,3.0
431,18,5.0
431,19,5.0
431,20,5.0
431,21,5.0
431,22,5.0
431,23,5.0
431,24,7.0
431,25,5.0
431,26,6.0
431,27,3.0
431,28,3.0
431,29,1.0
431,30,1.0
431,31,1.0
431,32,1.0
431,33,2.0
431,34,7.0
431,35,7.0
431,36,4.0
431,37,6.0
431,38,4.0
431,39,4.0
431,40,4.0
431,41,4.0
431,42,3.0
432,1,19.0
432,2,british
432,3,0.0
432,4,walking to uni
432,5,2
432,6,2.0
432,7,2.0
432,8,3.0
432,9,3.0
432,10,3.0
432,11,3.0
432,12,4.0
432,13,4.0
432,14,4.0
432,15,3.0
432,16,4.0
432,17,3.0
432,18,1.0
432,19,4.0
432,20,1.0
432,21,4.0
432,22,1.0
432,23,1.0
432,24,7.0
432,25,7.0
432,26,7.0
432,27,7.0
432,28,3.0
432,29,1.0
432,30,1.0
432,31,1.0
432,32,1.0
432,33,3.0
432,34,5.0
432,35,5.0
432,36,5.0
432,37,6.0
432,38,3.0
432,39,3.0
432,40,4.0
432,41,3.0
432,42,3.0
433,1,19.0
433,2,British (English)
433,3,3.0
433,4,Walking to university
433,5,1
433,6,2.0
433,7,2.0
433,8,3.0
433,9,3.0
433,10,2.0
433,11,2.0
433,12,2.0
433,13,4.0
433,14,2.0
433,15,3.0
433,16,3.0
433,17,3.0
433,18,3.0
433,19,4.0
433,20,2.0
433,21,3.0
433,22,3.0
433,23,3.0
433,24,6.0
433,25,5.0
433,26,6.0
433,27,6.0
433,28,3.0
433,29,2.0
433,30,2.0
433,31,2.0
433,32,2.0
433,33,3.0
433,34,5.0
433,35,5.0
433,36,5.0
433,37,5.0
433,38,2.0
433,39,3.0
433,40,3.0
433,41,3.0
433,42,3.0
434,1,59.0
434,2,British
434,3,0.0
434,4,None
434,5,2
434,6,2.0
434,7,2.0
434,8,4.0
434,9,4.0
434,10,4.0
434,11,4.0
434,12,4.0
434,13,3.0
434,14,4.0
434,15,4.0
434,16,3.0
434,17,3.0
434,18,1.0
434,19,5.0
434,20,4.0
434,21,5.0
434,22,3.0
434,23,4.0
434,24,5.0
434,25,5.0
434,26,6.0
434,27,5.0
434,28,3.0
434,29,2.0
434,30,3.0
434,31,1.0
434,32,1.0
434,33,3.0
434,34,3.0
434,35,5.0
434,36,3.0
434,37,5.0
434,38,4.0
434,39,4.0
434,40,3.0
434,41,3.0
434,42,3.0
435,1,21.0
435,2,British
435,3,2.0
435,4,Walks
435,5,2
435,6,2.0
435,7,2.0
435,8,4.0
435,9,4.0
435,10,4.0
435,11,4.0
435,12,5.0
435,13,4.0
435,14,5.0
435,15,5.0
435,16,2.0
435,17,2.0
435,18,2.0
435,19,2.0
435,20,1.0
435,21,4.0
435,22,2.0
435,23,1.0
435,24,5.0
435,25,5.0
435,26,6.0
435,27,6.0
435,28,3.0
435,29,1.0
435,30,1.0
435,31,3.0
435,32,1.0
435,33,3.0
435,34,7.0
435,35,7.0
435,36,7.0
435,37,7.0
435,38,4.0
435,39,3.0
435,40,4.0
435,41,4.0
435,42,3.0
436,1,18.0
436,2,Polish
436,3,20.0
436,4,"Walks, running,"
436,5,2
436,6,2.0
436,7,2.0
436,8,4.0
436,9,4.0
436,10,3.0
436,11,3.0
436,12,4.0
436,13,4.0
436,14,3.0
436,15,4.0
436,16,2.0
436,17,1.0
436,18,5.0
436,19,3.0
436,20,4.0
436,21,1.0
436,22,1.0
436,23,1.0
436,24,5.0
436,25,6.0
436,26,6.0
436,27,6.0
436,28,3.0
436,29,1.0
436,30,2.0
436,31,3.0
436,32,1.0
436,33,3.0
436,34,6.0
436,35,5.0
436,36,4.0
436,37,6.0
436,38,2.0
436,39,3.0
436,40,3.0
436,41,3.0
436,42,3.0
437,1,20.0
437,2,English
437,3,1.0
437,4,Walking
437,5,1
437,6,2.0
437,7,2.0
437,8,3.0
437,9,4.0
437,10,3.0
437,11,3.0
437,12,3.0
437,13,3.0
437,14,3.0
437,15,3.0
437,16,3.0
437,17,2.0
437,18,3.0
437,19,4.0
437,20,1.0
437,21,3.0
437,22,2.0
437,23,1.0
437,24,5.0
437,25,5.0
437,26,4.0
437,27,4.0
437,28,3.0
437,29,2.0
437,30,2.0
437,31,3.0
437,32,1.0
437,33,3.0
437,34,5.0
437,35,6.0
437,36,6.0
437,37,6.0
437,38,3.0
437,39,3.0
437,40,3.0
437,41,2.0
437,42,2.0
438,1,20.0
438,2,British
438,3,2.0
438,4,"I walk to uni, shops etc but there its all within a city centre (little greenery)"
438,5,2
438,6,2.0
438,7,2.0
438,8,3.0
438,9,3.0
438,10,2.0
438,11,2.0
438,12,2.0
438,13,2.0
438,14,3.0
438,15,2.0
438,16,4.0
438,17,4.0
438,18,5.0
438,19,4.0
438,20,3.0
438,21,4.0
438,22,4.0
438,23,4.0
438,24,6.0
438,25,6.0
438,26,6.0
438,27,6.0
438,28,1.0
438,29,2.0
438,30,3.0
438,31,1.0
438,32,2.0
438,33,1.0
438,34,3.0
438,35,3.0
438,36,3.0
438,37,3.0
438,38,2.0
438,39,2.0
438,40,3.0
438,41,3.0
438,42,2.0
439,1,19.0
439,2,British
439,3,2.0
439,4,walks
439,5,2
439,6,2.0
439,7,2.0
439,8,2.0
439,9,2.0
439,10,2.0
439,11,3.0
439,12,2.0
439,13,2.0
439,14,4.0
439,15,3.0
439,16,2.0
439,17,2.0
439,18,2.0
439,19,4.0
439,20,1.0
439,21,2.0
439,22,1.0
439,23,1.0
439,24,5.0
439,25,5.0
439,26,5.0
439,27,6.0
439,28,1.0
439,29,3.0
439,30,3.0
439,31,1.0
439,32,3.0
439,33,2.0
439,34,2.0
439,35,2.0
439,36,2.0
439,37,3.0
439,38,2.0
439,39,1.0
439,40,3.0
439,41,3.0
439,42,2.0
440,1,54.0
440,2,British
440,3,15.0
440,4,"Walks, gardening"
440,5,2
440,6,2.0
440,7,2.0
440,8,4.0
440,9,3.0
440,10,3.0
440,11,4.0
440,12,4.0
440,13,4.0
440,14,4.0
440,15,3.0
440,16,2.0
440,17,2.0
440,18,4.0
440,19,4.0
440,20,4.0
440,21,3.0
440,22,4.0
440,23,3.0
440,24,2.0
440,25,2.0
440,26,2.0
440,27,2.0
440,28,0.0
440,29,0.0
440,30,0.0
440,31,0.0
440,32,0.0
440,33,0.0
440,34,7.0
440,35,7.0
440,36,7.0
440,37,7.0
440,38,4.0
440,39,4.0
440,40,3.0
440,41,3.0
440,42,2.0
441,1,70.0
441,2,British
441,3,20.0
441,4,Gardening walking
441,5,2
441,6,2.0
441,7,2.0
441,8,3.0
441,9,3.0
441,10,3.0
441,11,4.0
441,12,3.0
441,13,3.0
441,14,3.0
441,15,2.0
441,16,3.0
441,17,2.0
441,18,2.0
441,19,4.0
441,20,4.0
441,21,5.0
441,22,5.0
441,23,5.0
441,24,0.0
441,25,0.0
441,26,0.0
441,27,0.0
441,28,3.0
441,29,1.0
441,30,1.0
441,31,2.0
441,32,1.0
441,33,3.0
441,34,7.0
441,35,7.0
441,36,7.0
441,37,7.0
441,38,1.0
441,39,1.0
441,40,2.0
441,41,2.0
441,42,2.0
442,1,20.0
442,2,English
442,3,2.0
442,4,Walking
442,5,2
442,6,2.0
442,7,2.0
442,8,3.0
442,9,4.0
442,10,3.0
442,11,4.0
442,12,3.0
442,13,4.0
442,14,4.0
442,15,4.0
442,16,2.0
442,17,2.0
442,18,4.0
442,19,2.0
442,20,2.0
442,21,5.0
442,22,3.0
442,23,3.0
442,24,5.0
442,25,3.0
442,26,5.0
442,27,4.0
442,28,3.0
442,29,2.0
442,30,2.0
442,31,3.0
442,32,2.0
442,33,3.0
442,34,5.0
442,35,5.0
442,36,5.0
442,37,5.0
442,38,3.0
442,39,3.0
442,40,4.0
442,41,3.0
442,42,2.0
443,1,36.0
443,2,British
443,3,2.0
443,4,Walk the dog.
443,5,2
443,6,2.0
443,7,2.0
443,8,3.0
443,9,3.0
443,10,2.0
443,11,2.0
443,12,3.0
443,13,2.0
443,14,4.0
443,15,2.0
443,16,3.0
443,17,3.0
443,18,5.0
443,19,4.0
443,20,5.0
443,21,5.0
443,22,5.0
443,23,4.0
443,24,2.0
443,25,2.0
443,26,2.0
443,27,2.0
443,28,1.0
443,29,3.0
443,30,3.0
443,31,1.0
443,32,3.0
443,33,1.0
443,34,5.0
443,35,3.0
443,36,7.0
443,37,2.0
443,38,2.0
443,39,2.0
443,40,4.0
443,41,4.0
443,42,2.0
444,1,21.0
444,2,british
444,3,3.0
444,4,walks
444,5,2
444,6,2.0
444,7,2.0
444,8,3.0
444,9,3.0
444,10,2.0
444,11,3.0
444,12,3.0
444,13,4.0
444,14,3.0
444,15,3.0
444,16,3.0
444,17,3.0
444,18,2.0
444,19,3.0
444,20,2.0
444,21,3.0
444,22,2.0
444,23,2.0
444,24,6.0
444,25,6.0
444,26,6.0
444,27,6.0
444,28,3.0
444,29,1.0
444,30,1.0
444,31,2.0
444,32,1.0
444,33,3.0
444,34,6.0
444,35,6.0
444,36,6.0
444,37,6.0
444,38,2.0
444,39,2.0
444,40,3.0
444,41,2.0
444,42,2.0
445,1,20.0
445,2,British
445,3,0.0
445,4,none
445,5,2
445,6,2.0
445,7,2.0
445,8,5.0
445,9,5.0
445,10,5.0
445,11,5.0
445,12,4.0
445,13,5.0
445,14,5.0
445,15,4.0
445,16,3.0
445,17,4.0
445,18,5.0
445,19,2.0
445,20,3.0
445,21,5.0
445,22,3.0
445,23,3.0
445,24,1.0
445,25,1.0
445,26,1.0
445,27,1.0
445,28,3.0
445,29,1.0
445,30,1.0
445,31,1.0
445,32,1.0
445,33,3.0
445,34,7.0
445,35,7.0
445,36,7.0
445,37,7.0
445,38,4.0
445,39,4.0
445,40,4.0
445,41,4.0
445,42,4.0
446,1,54.0
446,2,White/british
446,3,1.0
446,4,Gardening walking
446,5,2
446,6,2.0
446,7,2.0
446,8,2.0
446,9,2.0
446,10,1.0
446,11,3.0
446,12,3.0
446,13,1.0
446,14,4.0
446,15,2.0
446,16,3.0
446,17,2.0
446,18,4.0
446,19,4.0
